fname,label
clip_cba927c11.wav,voice
clip_fcaede237.wav,voice
clip_08bb13c30.wav,voice
clip_fa443b3a5.wav,voice
clip_1c1095a41.wav,silence
clip_c702ea74f.wav,voice
clip_88cf0726e.wav,voice
clip_8ff89abf0.wav,voice
clip_4240be2d8.wav,voice
clip_d984cc196.wav,voice
clip_a47f4704e.wav,voice
clip_48808215d.wav,voice
clip_920abc0dc.wav,noise
clip_971a08409.wav,voice
clip_a1a962203.wav,voice
clip_11e69b23f.wav,voice
clip_69abef686.wav,silence
clip_77410f23b.wav,silence
clip_acceaeea5.wav,voice
clip_d0d08cce5.wav,voice
clip_d909ba2cc.wav,voice
clip_ea6300fb1.wav,voice
clip_ef1d2603d.wav,noise
clip_10f97848b.wav,voice
clip_3ed0a3022.wav,voice
clip_4ddde636e.wav,voice
clip_3ba2855bf.wav,voice
clip_3259bda16.wav,voice
clip_cc9462d99.wav,voice
clip_544b526e8.wav,voice
clip_ad80bb8a8.wav,noise
clip_0e5744e0c.wav,voice
clip_3906ba785.wav,voice
clip_041ef7983.wav,voice
clip_0dee3eec1.wav,voice
clip_196e62c0c.wav,voice
clip_b03d79465.wav,voice
clip_bfd86af59.wav,voice
clip_9a3ed9fe5.wav,voice
clip_662f67e01.wav,voice
clip_4214a22a5.wav,voice
clip_03f360797.wav,voice
clip_2b3991643.wav,voice
clip_4e8f0c8c1.wav,voice
clip_3859293f7.wav,voice
clip_e80e4f38c.wav,voice
clip_7e4171db2.wav,voice
clip_a5d743ded.wav,voice
clip_9c94dd068.wav,voice
clip_811fb68dd.wav,voice
clip_b3c5e532e.wav,voice
clip_9349715bf.wav,voice
clip_928b69c4c.wav,voice
clip_6da157261.wav,voice
clip_94236d662.wav,voice
clip_67a678599.wav,voice
clip_e9f448415.wav,voice
clip_a58c913c2.wav,voice
clip_9c67da4c6.wav,voice
clip_df23846f8.wav,voice
clip_573f111a9.wav,voice
clip_5916f268f.wav,voice
clip_84d1892d6.wav,voice
clip_d48ad4024.wav,voice
clip_84632a37d.wav,voice
clip_76601a9a7.wav,voice
clip_4aa19d37e.wav,voice
clip_0db4b933b.wav,silence
clip_da2b5a7d3.wav,voice
clip_51cc4f3c5.wav,voice
clip_601022e20.wav,voice
clip_8cf1e485a.wav,voice
clip_d5b44dc80.wav,voice
clip_8abb7a4ed.wav,voice
clip_a571a1539.wav,voice
clip_825e0460d.wav,noise
clip_3fb372a6f.wav,voice
clip_ccb067f70.wav,voice
clip_2309260b1.wav,voice
clip_7d80b2d23.wav,voice
clip_a4d5eb997.wav,voice
clip_80ea5ee43.wav,voice
clip_6b3609832.wav,voice
clip_d8f7e0449.wav,noise
clip_8f04a5cb7.wav,voice
clip_dbb4d060d.wav,voice
clip_55f19ec0b.wav,voice
clip_5c268554e.wav,voice
clip_0bea9587c.wav,voice
clip_d6de96ab1.wav,noise
clip_c41e992d6.wav,voice
clip_5b1bec1f2.wav,voice
clip_3d09a1f4c.wav,voice
clip_30db38d08.wav,voice
clip_272d2ee97.wav,voice
clip_bde619e5d.wav,voice
clip_d10148270.wav,voice
clip_52a3cbc16.wav,voice
clip_783e38a82.wav,voice
clip_d30808d8d.wav,noise
clip_fca1dc33f.wav,voice
clip_1af52b555.wav,voice
clip_6eba8be42.wav,voice
clip_a934fc33b.wav,voice
clip_a3adaeba0.wav,voice
clip_825ff69f0.wav,voice
clip_f24396819.wav,voice
clip_624a0ab12.wav,voice
clip_1d66da6dd.wav,voice
clip_06457f35a.wav,voice
clip_8807bcda8.wav,voice
clip_f274bd940.wav,voice
clip_604b1018c.wav,voice
clip_e0183ba18.wav,voice
clip_14ab63508.wav,voice
clip_3fd64cfbc.wav,voice
clip_61c56ccb4.wav,voice
clip_f5a1fbbd2.wav,voice
clip_2962a60dd.wav,voice
clip_d81217daf.wav,voice
clip_d81b61206.wav,voice
clip_69e848fb1.wav,voice
clip_20f02599c.wav,voice
clip_49cc94728.wav,voice
clip_4127f5a48.wav,voice
clip_a82c4288a.wav,voice
clip_baac5b402.wav,voice
clip_bc44725a3.wav,voice
clip_bfda6fbad.wav,voice
clip_5d2383370.wav,voice
clip_54b7f7fd4.wav,voice
clip_375ca48d1.wav,voice
clip_0fb6bed65.wav,voice
clip_e95c94930.wav,voice
clip_28a217fbd.wav,voice
clip_4224e0ea5.wav,voice
clip_5adf2fc16.wav,voice
clip_27a0a9ae6.wav,voice
clip_53d58a686.wav,voice
clip_8ca9bb950.wav,voice
clip_c511f6c91.wav,voice
clip_7f70f515a.wav,voice
clip_3ff6f347e.wav,noise
clip_a29cbdf51.wav,voice
clip_528a89e3f.wav,voice
clip_56bf6d702.wav,voice
clip_89e648a10.wav,voice
clip_e1de48344.wav,voice
clip_d76e6460d.wav,silence
clip_6a6001cf7.wav,silence
clip_c4013d666.wav,voice
clip_df766d8b8.wav,voice
clip_cb4301f6d.wav,voice
clip_9fbfbdcd8.wav,voice
clip_385bd55e0.wav,silence
clip_9acb828d0.wav,voice
clip_7e20863f2.wav,voice
clip_a14da9ef7.wav,voice
clip_4c178aa20.wav,voice
clip_276ad4524.wav,voice
clip_dac797a8f.wav,voice
clip_b1126775b.wav,voice
clip_eee8278f6.wav,voice
clip_065b86c08.wav,voice
clip_178094dde.wav,voice
clip_1fbead871.wav,voice
clip_4087c8559.wav,voice
clip_f27b84f20.wav,voice
clip_2cf9f35e8.wav,voice
clip_d1c83f36d.wav,voice
clip_16386fb03.wav,voice
clip_467232267.wav,voice
clip_b133ef713.wav,voice
clip_96f80f887.wav,voice
clip_976260fae.wav,voice
clip_577320d0a.wav,voice
clip_bf56f6457.wav,voice
clip_b203ed17d.wav,voice
clip_a72f30e4d.wav,voice
clip_33cb44064.wav,silence
clip_fecf204d6.wav,voice
clip_614440052.wav,voice
clip_e22d3c8c4.wav,voice
clip_f4f896326.wav,silence
clip_c199daf19.wav,voice
clip_b7fd53393.wav,voice
clip_722c4a806.wav,silence
clip_dfbacd953.wav,voice
clip_a11494c6e.wav,voice
clip_bc25f0842.wav,voice
clip_17b72fa25.wav,voice
clip_3088b852b.wav,voice
clip_c94931c9f.wav,voice
clip_e4f390eb1.wav,voice
clip_75487d202.wav,voice
clip_e1e68b34b.wav,voice
clip_4d681b484.wav,voice
clip_bd3ccda86.wav,voice
clip_e6ac78385.wav,voice
clip_98fb4b212.wav,voice
clip_db132b096.wav,voice
clip_63a9c5225.wav,voice
clip_554d6fb7f.wav,voice
clip_e4b0f3afe.wav,voice
clip_4a7b5adab.wav,voice
clip_e73e0b62f.wav,voice
clip_9a4e39d10.wav,voice
clip_8ae775089.wav,voice
clip_48a7b29ee.wav,voice
clip_8d88f7354.wav,voice
clip_6bc1cfd9d.wav,voice
clip_4fd063dd8.wav,voice
clip_0a47ad485.wav,voice
clip_f59ffdba4.wav,voice
clip_2f83a38f7.wav,voice
clip_d94ce6089.wav,voice
clip_84aab333e.wav,voice
clip_5bbe11df8.wav,voice
clip_ff71246cc.wav,voice
clip_f981d9523.wav,voice
clip_82bd0e8c1.wav,voice
clip_c4af9f2d8.wav,voice
clip_ce738482b.wav,voice
clip_431bc2f96.wav,voice
clip_83112b2c2.wav,voice
clip_cfbac4836.wav,voice
clip_54d65e204.wav,voice
clip_65ca992b9.wav,voice
clip_5e4573648.wav,voice
clip_051798182.wav,voice
clip_d56c07cf7.wav,voice
clip_ecb36ccab.wav,voice
clip_faa74e725.wav,silence
clip_13703ac0a.wav,silence
clip_476fa7b57.wav,voice
clip_4ba7b09fa.wav,voice
clip_f7649042a.wav,voice
clip_e3e964136.wav,voice
clip_764f451c7.wav,voice
clip_3e07888c0.wav,voice
clip_c855da14c.wav,voice
clip_68d669666.wav,voice
clip_272a962c2.wav,voice
clip_ecbeb93b3.wav,voice
clip_f509205fd.wav,silence
clip_c836d722a.wav,voice
clip_b1acf7fc7.wav,voice
clip_db996fdf1.wav,voice
clip_43f1d4c54.wav,voice
clip_4dac002d6.wav,silence
clip_d4be95648.wav,voice
clip_56d1d2ee8.wav,voice
clip_25a37d5c7.wav,voice
clip_a3c91fe83.wav,voice
clip_dd347666e.wav,voice
clip_eab605382.wav,voice
clip_5b72dde43.wav,voice
clip_760ae2e21.wav,voice
clip_a365001fd.wav,voice
clip_738f34fc0.wav,voice
clip_8ee700835.wav,silence
clip_f2b0b9a5a.wav,voice
clip_47693b81e.wav,silence
clip_8eaa856f1.wav,voice
clip_ff5bd9623.wav,voice
clip_5f250e0ac.wav,voice
clip_d8ae211b8.wav,voice
clip_0e2f444b0.wav,voice
clip_84c371501.wav,voice
clip_79c2f464a.wav,voice
clip_35520887f.wav,silence
clip_73cf5ea99.wav,voice
clip_aa102c432.wav,voice
clip_ffb6f3ff3.wav,voice
clip_12b1947ef.wav,voice
clip_fb58f4b01.wav,voice
clip_bccf02eca.wav,voice
clip_c132a2522.wav,voice
clip_4a2d38f27.wav,voice
clip_bb0c037de.wav,voice
clip_00ee80397.wav,voice
clip_b82a5337f.wav,voice
clip_a3584e43a.wav,voice
clip_a111b867a.wav,voice
clip_7cb8b040f.wav,voice
clip_7cb168f61.wav,voice
clip_9f07aa3e3.wav,voice
clip_9c1b19008.wav,voice
clip_296708eb3.wav,silence
clip_3c0225a92.wav,voice
clip_1e32924c4.wav,voice
clip_7cd8712f9.wav,voice
clip_49b6b6a7b.wav,voice
clip_8bab181ee.wav,silence
clip_553a8869a.wav,voice
clip_8ad80bd62.wav,voice
clip_8825d0e20.wav,voice
clip_05933691e.wav,voice
clip_35a03c8f5.wav,voice
clip_f26075bde.wav,voice
clip_959370637.wav,voice
clip_ced05e940.wav,voice
clip_48d770297.wav,voice
clip_ecbbef7ca.wav,voice
clip_110b4dd06.wav,voice
clip_6ea4f0e94.wav,voice
clip_5367ad5a9.wav,voice
clip_16d9b74c6.wav,silence
clip_3b6fc160a.wav,voice
clip_3926859b9.wav,voice
clip_e188afe8c.wav,voice
clip_2f0eb1342.wav,voice
clip_8f3a12db2.wav,voice
clip_a2cd9246d.wav,silence
clip_23cf5cd3f.wav,voice
clip_c53afaf4a.wav,voice
clip_e18f767e1.wav,voice
clip_b74d6f5af.wav,voice
clip_2d664cd7c.wav,voice
clip_04825348e.wav,voice
clip_f0f28e493.wav,voice
clip_47c7d65c3.wav,voice
clip_abf779cc7.wav,voice
clip_bf3dc6dfb.wav,voice
clip_62b9bdc4c.wav,silence
clip_a52504811.wav,noise
clip_ed39df09b.wav,voice
clip_1cb57d0cb.wav,silence
clip_0ff802b9e.wav,voice
clip_c7243b194.wav,voice
clip_c9d1d2a17.wav,voice
clip_27f4efc6e.wav,voice
clip_c4ad81ea0.wav,voice
clip_fc1863591.wav,noise
clip_97161f678.wav,voice
clip_bdeae7d56.wav,voice
clip_390a66ff1.wav,voice
clip_09f2673df.wav,silence
clip_976b6066e.wav,voice
clip_3a3321d85.wav,voice
clip_7ee837189.wav,voice
clip_451e35afa.wav,voice
clip_0c9d8ee29.wav,noise
clip_e0000296e.wav,voice
clip_1d1547acf.wav,voice
clip_44c488d2b.wav,voice
clip_33f5c2a06.wav,voice
clip_f07f6df56.wav,voice
clip_2f7957804.wav,voice
clip_7cc0fede0.wav,voice
clip_f7add184e.wav,voice
clip_70ca2dbf2.wav,silence
clip_be9fe8855.wav,voice
clip_683ff902f.wav,silence
clip_14f2153f2.wav,voice
clip_05006228e.wav,voice
clip_4274008b1.wav,voice
clip_fcf0adcbf.wav,silence
clip_c0f4a9405.wav,voice
clip_505ed033e.wav,voice
clip_33bcfa71a.wav,voice
clip_9931e6821.wav,voice
clip_3d819c0a7.wav,silence
clip_457c5a2d4.wav,voice
clip_0e80d8bc1.wav,voice
clip_da008d101.wav,voice
clip_9c9fece30.wav,voice
clip_c99a076c3.wav,voice
clip_efa8e98e3.wav,voice
clip_77b7db077.wav,voice
clip_ab70f52fa.wav,voice
clip_dff706e2e.wav,voice
clip_25256ee97.wav,voice
clip_98bdc7ee9.wav,voice
clip_c1c4afb39.wav,voice
clip_50ac86006.wav,voice
clip_82318dc33.wav,voice
clip_3fbe8d932.wav,voice
clip_77c3f17e2.wav,voice
clip_a2e2d5c59.wav,voice
clip_eb015d889.wav,voice
clip_e5acc6578.wav,voice
clip_cd5caac2c.wav,voice
clip_c51cbae95.wav,voice
clip_07f8d851f.wav,voice
clip_7ecc41b89.wav,noise
clip_0ec593717.wav,voice
clip_26f346574.wav,silence
clip_b9dd5ef88.wav,voice
clip_6f034e632.wav,voice
clip_57524ceeb.wav,voice
clip_a9caec682.wav,voice
clip_6833fe9d8.wav,voice
clip_5050a538c.wav,voice
clip_7358b209d.wav,voice
clip_b3d855b15.wav,voice
clip_093c1f864.wav,voice
clip_e49e24d16.wav,voice
clip_2c0d6ef46.wav,voice
clip_9b4cd22b7.wav,voice
clip_d2f6c53f3.wav,voice
clip_ec8cbb5c9.wav,voice
clip_65bdd11cf.wav,voice
clip_f02a5e379.wav,voice
clip_8d7988ddb.wav,voice
clip_574786095.wav,silence
clip_04bfc0eec.wav,voice
clip_bea22cadd.wav,voice
clip_f96ef6ea9.wav,voice
clip_87ca6f441.wav,silence
clip_363b804ef.wav,voice
clip_9d679cf74.wav,voice
clip_25c096737.wav,voice
clip_59b3fca7f.wav,voice
clip_890d307e2.wav,voice
clip_38e294180.wav,voice
clip_9b1e2f7bf.wav,noise
clip_e69246548.wav,voice
clip_c13a7caf4.wav,voice
clip_4a63344ae.wav,voice
clip_a98de3e88.wav,voice
clip_24e98d034.wav,voice
clip_00134bbac.wav,voice
clip_f07c5d227.wav,voice
clip_5879ac257.wav,voice
clip_7a482f863.wav,voice
clip_e07af1f10.wav,voice
clip_5a1c78c2a.wav,voice
clip_cfed98cfd.wav,voice
clip_89efe191f.wav,voice
clip_7b4b7564e.wav,voice
clip_fd83dc648.wav,voice
clip_12833ae3b.wav,voice
clip_775152247.wav,voice
clip_9f2198dc5.wav,voice
clip_b221c3645.wav,voice
clip_5427ea3f1.wav,voice
clip_290875db6.wav,voice
clip_2e81204c3.wav,noise
clip_a40140ef5.wav,voice
clip_fd4ee2e15.wav,voice
clip_0764e57a0.wav,voice
clip_e60c40154.wav,voice
clip_21fb36d42.wav,voice
clip_4b9844119.wav,voice
clip_4b3068dcf.wav,voice
clip_2350d61a5.wav,voice
clip_50a9fe5c3.wav,voice
clip_809b6d8a0.wav,voice
clip_e2bdf5101.wav,voice
clip_838c18454.wav,voice
clip_13d63e4e8.wav,voice
clip_059b4604d.wav,voice
clip_8c262d7a4.wav,voice
clip_a26bb8f8c.wav,voice
clip_244ac90fe.wav,voice
clip_e21a217c3.wav,voice
clip_7e3c3c622.wav,voice
clip_0ef483ec2.wav,voice
clip_46857ce08.wav,voice
clip_c9830b860.wav,voice
clip_fbf4343f4.wav,voice
clip_00c39fea2.wav,silence
clip_31c27001d.wav,voice
clip_1158a6b5b.wav,voice
clip_2bc48c2eb.wav,voice
clip_659f73f26.wav,voice
clip_2c2509986.wav,voice
clip_158b5ddc4.wav,voice
clip_41bf96af2.wav,voice
clip_b8681aff4.wav,noise
clip_b3b0e4791.wav,voice
clip_c1de5f30c.wav,voice
clip_cb411d6f3.wav,voice
clip_1b1c5f254.wav,voice
clip_563f5a000.wav,voice
clip_d0833d803.wav,voice
clip_0e32af6eb.wav,voice
clip_d90b59e86.wav,voice
clip_5515ddb7d.wav,voice
clip_8ba5aed7f.wav,voice
clip_031b0785c.wav,voice
clip_4c930d08d.wav,silence
clip_408e67e31.wav,voice
clip_8992bff11.wav,voice
clip_d22f06fc5.wav,voice
clip_d82004884.wav,voice
clip_414a82266.wav,voice
clip_1025f9065.wav,voice
clip_622e93875.wav,voice
clip_988142ac3.wav,voice
clip_0346535d4.wav,voice
clip_2a0dd0ce6.wav,voice
clip_f72849be8.wav,voice
clip_25f96ade6.wav,silence
clip_e4167e5c9.wav,voice
clip_55f680b9e.wav,noise
clip_521f8b804.wav,voice
clip_0de74e6be.wav,voice
clip_ed5b8e118.wav,voice
clip_081feac3a.wav,voice
clip_615f86454.wav,voice
clip_f63b37774.wav,voice
clip_99cf928c6.wav,voice
clip_cec748415.wav,voice
clip_1dbfbd3bf.wav,voice
clip_b7060b325.wav,voice
clip_073485a17.wav,voice
clip_e0a07741a.wav,voice
clip_ffdb08e85.wav,voice
clip_ebb79e938.wav,voice
clip_5f8f1b30c.wav,voice
clip_101e29211.wav,voice
clip_90a622e55.wav,noise
clip_dbe2a32ee.wav,voice
clip_74f47db5c.wav,voice
clip_fca0bf13c.wav,voice
clip_1dc0c38f2.wav,voice
clip_7cbb9a9e5.wav,voice
clip_8ecbe5087.wav,voice
clip_e36f1cc02.wav,voice
clip_bd52c11c4.wav,voice
clip_822227a9c.wav,voice
clip_dc64727f3.wav,voice
clip_25a2611be.wav,voice
clip_caee8c236.wav,voice
clip_da5e01a82.wav,silence
clip_b99c6c7c9.wav,voice
clip_341e6b27d.wav,voice
clip_e8d08c838.wav,silence
clip_4701693e1.wav,voice
clip_0633290ac.wav,voice
clip_a29b157e1.wav,voice
clip_c35f06fa9.wav,voice
clip_2b391e025.wav,voice
clip_be6aa82d4.wav,voice
clip_820a6c033.wav,silence
clip_f68ac6489.wav,voice
clip_bb337364a.wav,voice
clip_bd3aae949.wav,voice
clip_aae97675e.wav,voice
clip_5443278e1.wav,voice
clip_e8c506b15.wav,silence
clip_cac69b750.wav,voice
clip_998ebf0d6.wav,voice
clip_682a65e31.wav,voice
clip_200b20da3.wav,voice
clip_57657d0c3.wav,voice
clip_d3a38d4a7.wav,voice
clip_119805dcf.wav,voice
clip_bfec34202.wav,voice
clip_18b487764.wav,voice
clip_432e5337c.wav,voice
clip_1a7a7f21d.wav,voice
clip_ad6c1294d.wav,voice
clip_76ffe3f5a.wav,voice
clip_3759116e6.wav,voice
clip_f499c4de8.wav,voice
clip_aca099c94.wav,voice
clip_fb54dd4b8.wav,voice
clip_da461e5e7.wav,voice
clip_4a391a55e.wav,voice
clip_d06b2f751.wav,voice
clip_68eec6b96.wav,voice
clip_fa1e50cca.wav,voice
clip_7f208dee6.wav,voice
clip_ca10fa4a0.wav,voice
clip_f4e88c4c8.wav,voice
clip_29f0349d0.wav,voice
clip_271e88e25.wav,voice
clip_70fa85cec.wav,voice
clip_2c03a9498.wav,voice
clip_1afb642e1.wav,voice
clip_b643880f1.wav,voice
clip_4836e2033.wav,voice
clip_3bef4e4a5.wav,voice
clip_a93f532dd.wav,silence
clip_11bf8cbac.wav,voice
clip_b0c40d78f.wav,voice
clip_a40933f5a.wav,voice
clip_9e037a9cb.wav,voice
clip_84c354097.wav,voice
clip_4c7fabdfa.wav,voice
clip_d2698f95e.wav,voice
clip_67d28113a.wav,voice
clip_7d7a29db1.wav,voice
clip_4896581a9.wav,voice
clip_be5e5884a.wav,voice
clip_f79213959.wav,voice
clip_ea7018d06.wav,voice
clip_0c9554dfd.wav,voice
clip_f641034b9.wav,voice
clip_3e705bbec.wav,voice
clip_25c484226.wav,voice
clip_9c74eea01.wav,silence
clip_606713f37.wav,voice
clip_a48ae95db.wav,voice
clip_08bc4e64e.wav,voice
clip_ba0980c4c.wav,voice
clip_f6986d88f.wav,voice
clip_9b908ec65.wav,voice
clip_12b6142eb.wav,voice
clip_ef1aa7c60.wav,silence
clip_9aa7d3d0b.wav,voice
clip_eac1a6324.wav,voice
clip_692b9ef30.wav,voice
clip_4767ebb0e.wav,voice
clip_57238bcfd.wav,silence
clip_d6ff4912e.wav,voice
clip_911dfcd81.wav,voice
clip_c0c1b2523.wav,voice
clip_ba0509040.wav,voice
clip_d0e00bbd0.wav,voice
clip_6b2e088fb.wav,noise
clip_d9b312bfc.wav,voice
clip_3bca5d797.wav,voice
clip_ae6e9b6f0.wav,voice
clip_0da5797d9.wav,voice
clip_00a54dce3.wav,voice
clip_c9fa18628.wav,voice
clip_095ed6a74.wav,voice
clip_10c9f67f4.wav,voice
clip_a58c5e4c8.wav,voice
clip_2ae56d7b1.wav,voice
clip_acbf2dc59.wav,voice
clip_fc3c483fd.wav,voice
clip_7044a7305.wav,voice
clip_8769899e2.wav,voice
clip_3e6a5ce0d.wav,voice
clip_c8c696eed.wav,voice
clip_21e7fd54f.wav,silence
clip_21a8cd677.wav,voice
clip_815e34355.wav,voice
clip_0f01e56f7.wav,voice
clip_601b8ff9c.wav,voice
clip_b54209c8d.wav,voice
clip_a8e4c6129.wav,silence
clip_69c4fd422.wav,voice
clip_86b5f2ae5.wav,voice
clip_f4a073920.wav,voice
clip_2181b2fd0.wav,voice
clip_02d094ebf.wav,voice
clip_f44bab9c8.wav,voice
clip_2f59f491a.wav,silence
clip_9f26645d8.wav,voice
clip_bf4a38f72.wav,silence
clip_d9365a0f1.wav,voice
clip_eefa777e7.wav,voice
clip_92012f3c6.wav,voice
clip_14025406a.wav,voice
clip_6d8583516.wav,voice
clip_e8e48ac37.wav,voice
clip_b14b83122.wav,voice
clip_8c8e8805b.wav,voice
clip_cf174ede3.wav,voice
clip_ec96b56c2.wav,voice
clip_f2cd5fcea.wav,voice
clip_3d3b49f1d.wav,voice
clip_709cd6a13.wav,voice
clip_d3be9136e.wav,voice
clip_69a5363e5.wav,silence
clip_0ca0cab6d.wav,voice
clip_22fcefd7f.wav,silence
clip_f1b659b40.wav,voice
clip_9e79840b7.wav,voice
clip_9b02aced2.wav,voice
clip_1eddf7f5b.wav,voice
clip_979473e13.wav,voice
clip_949ec5721.wav,voice
clip_663485b19.wav,voice
clip_7289f277d.wav,silence
clip_8697f85e0.wav,voice
clip_145b0cef4.wav,voice
clip_f2651cb8b.wav,voice
clip_222ffe72d.wav,voice
clip_87392a183.wav,voice
clip_75a3a7f63.wav,noise
clip_e124e34f8.wav,silence
clip_a87690a31.wav,voice
clip_f6a32e44a.wav,voice
clip_95ec167ca.wav,voice
clip_4fc64a836.wav,voice
clip_e1758095d.wav,voice
clip_4a0edbde0.wav,voice
clip_7278dd967.wav,voice
clip_d23090501.wav,voice
clip_ef7c5426b.wav,voice
clip_b1136aedf.wav,voice
clip_668546dda.wav,voice
clip_bd470f80f.wav,voice
clip_deaea8702.wav,silence
clip_fbec9bccb.wav,voice
clip_2396eef03.wav,voice
clip_2c3d33f84.wav,voice
clip_db14c3d42.wav,voice
clip_ddc2557bd.wav,voice
clip_58bc88416.wav,voice
clip_f9fbf2769.wav,voice
clip_583961d57.wav,voice
clip_c01801e47.wav,voice
clip_95d44e170.wav,voice
clip_dda7f770b.wav,voice
clip_9cbef91a4.wav,voice
clip_21e7f2d36.wav,voice
clip_6021403c4.wav,voice
clip_0e820fb6b.wav,voice
clip_2b54ceaf0.wav,noise
clip_70e0edede.wav,voice
clip_f5be39d33.wav,voice
clip_dcebf5a4f.wav,voice
clip_bb039e78f.wav,voice
clip_064c0f76a.wav,voice
clip_5172cd9a0.wav,voice
clip_cf58d018e.wav,voice
clip_68c561786.wav,voice
clip_b33017cc9.wav,voice
clip_6cf43e6b5.wav,voice
clip_88b4b0144.wav,voice
clip_e956e6bad.wav,voice
clip_f217fe959.wav,voice
clip_b1f00a077.wav,voice
clip_ede053027.wav,voice
clip_5b26739cb.wav,voice
clip_5d451a7f8.wav,noise
clip_04fa0377f.wav,voice
clip_bcd5dfe95.wav,voice
clip_5e501d10f.wav,voice
clip_dcbcb0b45.wav,voice
clip_d64814db2.wav,voice
clip_9c22104c5.wav,voice
clip_f61e869f5.wav,voice
clip_adcfe8ab6.wav,voice
clip_46919697f.wav,voice
clip_83767cd80.wav,voice
clip_1a94519e4.wav,voice
clip_986205a38.wav,voice
clip_25ab8137a.wav,voice
clip_28b9feb58.wav,voice
clip_ae380ee1c.wav,voice
clip_f05a7e9c5.wav,voice
clip_7462e5749.wav,voice
clip_fc6d050dc.wav,voice
clip_c6afe5df5.wav,voice
clip_22d8b401c.wav,voice
clip_35bd33a34.wav,voice
clip_e7c26c815.wav,voice
clip_fd2ed3cf0.wav,voice
clip_9e4a07f12.wav,voice
clip_92424d566.wav,silence
clip_cc49dabcb.wav,voice
clip_25e3f7d0f.wav,voice
clip_c9dcb93c5.wav,voice
clip_986cb5fb1.wav,voice
clip_7093c62e8.wav,silence
clip_b4badfa8c.wav,voice
clip_705ddf01c.wav,voice
clip_44900c1e3.wav,voice
clip_9bca2a9f9.wav,noise
clip_4fdb5f9c9.wav,voice
clip_d2123eb03.wav,voice
clip_47f7b6b9b.wav,silence
clip_9ab21b9e8.wav,silence
clip_38f77ea12.wav,voice
clip_7b9562513.wav,voice
clip_f91d6fe40.wav,voice
clip_603175f9d.wav,voice
clip_8848c2d82.wav,voice
clip_4b82aa6cf.wav,voice
clip_8cbd57d99.wav,silence
clip_9fbefd125.wav,voice
clip_1ec883904.wav,voice
clip_7ef4fdd91.wav,voice
clip_aa65b056e.wav,voice
clip_728bc09bf.wav,voice
clip_2df6f1a2d.wav,voice
clip_4974a29e4.wav,voice
clip_cf4df20c1.wav,voice
clip_97052ea16.wav,noise
clip_69cbe8dfc.wav,voice
clip_5fc89a7b1.wav,voice
clip_811f20904.wav,voice
clip_76b50bbf2.wav,voice
clip_798557449.wav,voice
clip_1da4156bc.wav,voice
clip_b97fb7962.wav,voice
clip_bea4166e8.wav,voice
clip_6e11bfa7d.wav,voice
clip_6de36f04c.wav,voice
clip_c70abaa31.wav,voice
clip_8ba3c64f9.wav,voice
clip_a8ffa2874.wav,voice
clip_3de5bc03e.wav,voice
clip_74f714ad6.wav,voice
clip_e4e351544.wav,voice
clip_e2bf34f91.wav,voice
clip_9e945da50.wav,voice
clip_c8fb1638d.wav,noise
clip_449181ba6.wav,voice
clip_3cc3943d9.wav,voice
clip_44bdb9ac4.wav,voice
clip_ed1c8926f.wav,voice
clip_c179fdc57.wav,voice
clip_0091d5938.wav,voice
clip_cbdd9148a.wav,voice
clip_bd7187d0e.wav,voice
clip_013e426a3.wav,silence
clip_f4d71e0df.wav,noise
clip_ff56f17be.wav,silence
clip_31da18301.wav,voice
clip_d68cbc94c.wav,silence
clip_aa712d195.wav,silence
clip_63bdd5fcb.wav,voice
clip_a1f9d23ab.wav,voice
clip_0711c4e91.wav,voice
clip_b2843d516.wav,voice
clip_001a97e40.wav,voice
clip_845ff1adb.wav,voice
clip_c14beec4f.wav,voice
clip_273635149.wav,voice
clip_f9bd77580.wav,voice
clip_1aab03d1d.wav,voice
clip_67a5fb0a4.wav,voice
clip_83f8421e9.wav,voice
clip_59337e91a.wav,voice
clip_42fdfa3dd.wav,voice
clip_8e4c1eb38.wav,voice
clip_ad374af02.wav,voice
clip_882c05460.wav,noise
clip_63fc491f1.wav,voice
clip_5d9a649f0.wav,voice
clip_c911b086c.wav,voice
clip_be29ce791.wav,noise
clip_0dbaaefdd.wav,voice
clip_600d53a6a.wav,voice
clip_57cab1769.wav,voice
clip_04adc64ba.wav,voice
clip_98fcf2161.wav,voice
clip_86b800d63.wav,noise
clip_aecaffadc.wav,voice
clip_1b09e6a47.wav,voice
clip_1006408d1.wav,voice
clip_e6116a558.wav,voice
clip_789e19adc.wav,voice
clip_0e268356c.wav,voice
clip_15618bdd5.wav,voice
clip_3924beffb.wav,silence
clip_d21a45b1f.wav,silence
clip_8484c2531.wav,voice
clip_0fc4aa6a0.wav,voice
clip_f28d537a8.wav,silence
clip_c1fa9a878.wav,silence
clip_8cedf54ee.wav,voice
clip_f89304662.wav,voice
clip_7a4a42a9d.wav,voice
clip_217e866a4.wav,voice
clip_19f199463.wav,voice
clip_0cb57b0b3.wav,voice
clip_c9cfb900e.wav,voice
clip_28a6f87ee.wav,voice
clip_92dc2cbe9.wav,voice
clip_44e13eba3.wav,voice
clip_5c9c508e3.wav,voice
clip_327135608.wav,voice
clip_ad76c10a6.wav,voice
clip_1cc451f17.wav,voice
clip_91d6ecd94.wav,voice
clip_5247baa14.wav,voice
clip_0fa3c62b8.wav,noise
